id,name
1942,"K. Sethupathi"
1943,"M. S. R. Rao"
1944,"Chunxiao Chen"
1945,"Kun Li"
1946,"Qiuyi Wu"
1947,"Haowen Wang"
1948,"Zhiyu Qian"
1949,"Gail Sudlow"
1950,"Masaki Emoto"
1951,"Kenichiro Masaoka"
1952,"Masayuki Sugawara"
1953,"Fumio Okano"
1954,"Eva Chang"
1955,"Rain Chen"
1956,"Yueh-Yuan Lai"
1957,"Pieter J. H. Seuntiëns"
1958,"Lydia M. J. Meesters"
1959,"Wijnand A. IJsselsteijn"
1960,"Kees Teunissen"
1961,"Xuefei Zhong"
1962,"Ting Chen"
1963,"Ingrid Heynderickx"
1964,"Yueh-Hua Lee"
1965,"Kuo-Hao Tang"
1966,"Soon Hak Kim"
1967,"Yoon Soo Han"
1968,"Younghwan Kwon"
1969,"Youngjune Hur"
1970,"Giseop Kwak"
1971,"Byung Ki Hur"
1972,"Lee Soon Park"
1973,"Susan Bruck"
1974,"Paul A. Watters"
1975,"Marc T. M. Lambooij"
1976,"Hari M. Atkuri"
1977,"Eunice Sok Ping Leong"
1978,"Jeoungyeon Hwang"
1979,"Giovanna Palermo"
1980,"Guangyuan Si"
1981,"Jenny-Marie Wong"
1982,"Liang-Chy Chien"
1983,"Kaichang Zhou"
1984,"Yan Jun Liu"
1985,"Luciano De Sio"
1986,"Kaida Xiao"
1987,"Chenyang Fu"
1988,"Dimosthenis Karatzas"
1989,"Sophie M. Wuerger"
1990,"Yi-Jan Yau"
1991,"Chin-Jung Chao"
1992,"Sheue-Ling Hwang"
1993,"Yao-gong Wang"
1994,"Xiao-ning Zhang"
1995,"Zhen-tao Tu"
1996,"Chun-liang Liu"
1997,"Kam Leung Yeung"
1998,"J. Kuze"
1999,"K. Ukai"
2000,"Kee-Jeong Yang"
2001,"Yun Seon Do"
2002,"Byeong-Dae Choi"
2003,"Jianjie Zheng"
2004,"Enyu Zhou"
2005,"Zheng Chen"
2006,"Denghui Xu"
2007,"Young-Jun Yun"
2008,"Byung-Geun Jun"
2009,"Yong-Kyeom Kim"
2010,"Jung-Won Lee"
2011,"Yong-Min Lee"
2012,"Chung-Min Yu"
2013,"Kuo-Chen Wu"
2014,"Chung-Ming Wang"
2015,"Yoochae Chung"
2016,"Chang-Hyeon Sung"
2017,"Jin-Ho Kim"
2018,"Seung-Min Chae"
2019,"Myung-Je Jeon"
2020,"Bongkoo Kang"
2021,"Jee-Gong Chang"
2022,"Yu-Bin Fang"
2023,"Shin-Pon Ju"
2024,"Jin-Yuan Hsieh"
2025,"Zhijun Wu"
2026,"Hengqun Guo"
2027,"Jiaxian Wang"
2028,"Jin-Ho Ahn"
2029,"Ishwar Prasad Sahu"
2030,"D. P. Bisen"
2031,"Nameeta Brahme"
2032,"Bo Young Kim"
2033,"Seok Jae Lee"
2034,"Ja-Ryong Koo"
2035,"Song Eun Lee"
2036,"Kum Hee Lee"
2037,"Seung Soo Yoon"
2038,"Young Kwan Kim"
2039,"Shuyi Luo"
2040,"V. B. Taxak"
2041,"Rajesh Kumar"
2042,"J. K. Makrandi"
2043,"S. P. Khatkar"
2044,"Vytautas Dumbrava"
2045,"Chih-Hung Lin"
2046,"Tzung-Her Chen"
2047,"Chun-Wei Chiu"
2048,"Bor-Jiunn Wen"
2049,"T. S. Liu"
2050,"Jing Xiao"
2051,"Chunjun Liang"
2052,"Ying Xu"
2053,"M. J. Jeon"
2054,"J. G. Han"
2055,"Abdeldjalil Madi"
2056,"Djemel Ziou"
2057,"W. S. Kim"
2058,"S. J. Elston"
2059,"E. P. Raynes"
2060,"C. H. Sung"
2061,"J. H. Kim"
2062,"Y. C. Chung"
2063,"Li Wang"
2064,"Yu Luo"
2065,"Junwen Yuan"
2066,"Yucheng Ding"
2067,"Jun Wang"
2068,"Shuangling Lou"
2069,"Hyung Ki Hong"
2070,"Juun Park"
2071,"SeungChul Lee"
2072,"HyunHo Shin"
2073,"Zhi-Hu Liang"
2074,"Chun-Liang Liu"
2075,"Zu-Jun Liu"
2076,"M. S. Chung"
2077,"S. C. Lee"
2078,"K. S. Lee"
2079,"J. S. Kim"
2080,"Yu-Ming Chang"
2081,"Chien-Yu Lin"
2082,"Yi-Kuan Lee"
2083,"Hsin-His Lai"
2084,"Jun Xia"
2085,"Di Qu"
2086,"Haining Yang"
2087,"Jiejie Chen"
2088,"Wenliang Zhu"
2089,"Xiufang Li"
2090,"Zhaoyue Lv"
2091,"Yumeng Shi"
2092,"Daniela Giordano"
2093,"Francesco Maiorana"
2094,"Rosalia Leonardi"
2095,"Atanas Boev"
2096,"Robert Bregovic"
2097,"Atanas P. Gotchev"
2098,"Moojin Kim"
2099,"Guanghai Jin"
2100,"Kyung-Bo Kim"
2101,"Jonghyun Song"
2102,"Wei Lee"
2103,"Chun-Tsai Wang"
2104,"Chia-Her Lin"
2105,"Chien-Yue Chen"
2106,"Tsung-Yen Hsieh"
2107,"Qing-Long Deng"
2108,"Wei-Chia Su"
2109,"Zhi-Sheng Cheng"
2110,"J. Y. Kim"
2111,"Roger J. Mortimer"
2112,"Aubrey L. Dyer"
2113,"John R. Reynolds"
2114,"Tommi Heikkinen"
2115,"Timo Ojala"
2116,"Regina W. Y. Wang"
2117,"Mu-Chien Chou"
2118,"Xue-Yin Jiang"
2119,"Zhi-Lin Zhang"
2120,"Wen-Qing Zhu"
2121,"Shao-Hong Xu"
2122,"Jong S. Park"
2123,"Jae Pil Kim"
2124,"Chungkun Song"
2125,"Myungwon Lee"
2126,"Yuhui Zheng"
2127,"Yanfen Zhang"
2128,"Jieshan Wu"
2129,"Haijie Zhang"
2130,"Jieqiong Liu"
2131,"Liwen Yao"
2132,"Chuqin Yang"
2133,"Jintai Lin"
2134,"Qianming Wang"
2135,"Qicheng Ding"
2136,"Ian H. Stevenson"
2137,"Ninghua Wang"
2138,"Wei Li"
2139,"Yao Sun"
2140,"Qining Wang"
2141,"Konrad P. Körding"
2142,"Kunlin Wei"
2143,"Eva Siegenthaler"
2144,"Pascal Wurtz"
2145,"Per Bergamin"
2146,"Rudolf Groner"
2147,"Chien-Jung Huang"
2148,"Teen-Hang Meen"
2149,"S. L. Wu"
2150,"C. C. Kang"
2151,"Debojyoti Bhattacharyya"
2152,"Bodhisattwa Chowdhury"
2153,"Tirthankar Chatterjee"
2154,"Madhusudan Pal"
2155,"Dhurjati Majumdar"
2156,"Changhui Tian"
2157,"Changchun Zhu"
2158,"Xinghui Liu"
2159,"Xiaoli Wang"
2160,"Qikun Wang"
2161,"Shana Smith"
2162,"Shih-Hang Fu"
2163,"Sarah Sharples"
2164,"Jennifer L. Martin"
2165,"Alexandra R. Lang"
2166,"Michael P. Craven"
2167,"Sonja O'Neill"
2168,"Julie Barnett"
2169,"Der-Chyuan Lou"
2170,"Hong-Hao Chen"
2171,"Hsien-Chu Wu"
2172,"Chwei-Shyong Tsai"
2173,"Z. G. Pan"
2174,"P. Wang"
2175,"John H. Xin"
2176,"M. M. Zhang"
2177,"Hui-Liang Shen"
2178,"Linsen Li"
2179,"Min Guan"
2180,"Guohua Cao"
2181,"Yiyang Li"
2182,"Yiping Zeng"
2183,"Joon-Young Song"
2184,"Se-Young Choi"
2185,"Frederik Krebs"
2186,"Tsung-Nan Lin"
2187,"Kai-Jie Chan"
2188,"Matteo Biancardo"
2189,"Roberto Argazzi"
2190,"Carlo A. Bignozzi"
2191,"Takehiko Bando"
2192,"Atsuhiko Iijima"
2193,"Sumio Yano"
2194,"Chris Crockford"
2195,"Harry W. Agius"
2196,"Clarence E. Rash"
2197,"Behrang Keshavarz"
2198,"Heiko Hecht"
2199,"Lisa Zschutschke"
2200,"D.-H. Lee"
2201,"J. S. Choi"
2202,"H. Chae"
2203,"C.-H. Chung"
2204,"S. M. Cho"
2205,"D. W. Zhao"
2206,"S. F. Song"
2207,"F. J. Zhang"
2208,"S. L. Zhao"
2209,"C. Xu"
2210,"Z. Xu"
2211,"Young-Cheol Yang"
2212,"Zhigang Zheng"
2213,"Jianru Shi"
2214,"Wenyi Cao"
2215,"Chantal N. de Boer"
2216,"Ria Verleur"
2217,"Ard Heuvelman"
2218,"Hiroyasu Ujike"
2219,"Kazuhiko Ukai"
2220,"Kenji Nihei"
2221,"Pieter Bauwens"
2222,"Ann Monté"
2223,"Wim Christiaens"
2224,"Jan Doutreloigne"
2225,"Jan Vanfleteren"
2226,"Jin-Sung Kim"
2227,"Sang-Jun Min"
2228,"Dong Cheol Jeong"
2229,"Richard H. Y. So"
2230,"Juan J. Giner-Casares"
2231,"María T. Martín-Romero"
2232,"Luis Camacho"
2233,"Blanca Cocho Martinez"
2234,"Duncan Cadd"
2235,"Christopher Pearson"
2236,"Michael C. Petty"
2237,"Jingang Hao"
2238,"Shengyi Yang"
2239,"Sunwoong Kim"
2240,"Donghyeon Lee"
2241,"Hyun Kim"
2242,"Nguyen Xuan Truong"
2243,"Rui Ni"
2244,"Bobby Nguyen"
2245,"Yan Zhuo"
2246,"Gary E. Burnett"
2247,"Glyn Lawson"
2248,"Richard Donkor"
2249,"Yukiyo Kuriyagawa"
2250,"Peter A. Howarth"
2251,"Xinjun Xu"
2252,"Gui Yu"
2253,"Yunqi Liu"
2254,"Daoben Zhu"
2255,"Gábor Kutas"
2256,"Youngshin Kwak"
2257,"Péter Bodrogi"
2258,"Du-Sik Park"
2259,"Seong-Deok Lee"
2260,"Heui-Keun Choh"
2261,"Chang-Yeong Kim"
2262,"Michael E. Becker"
2263,"Thomas S. Varley"
2264,"Hyun Woo Lee"
2265,"Hye Jeong Kim"
2266,"Young Seok Kim"
2267,"Jwajin Kim"
2268,"Ho Won Lee"
2269,"Huishan Yang"
2270,"Yanwei Shi"
2271,"Yi Zhao"
2272,"Yanlong Meng"
2273,"Wei Hu"
2274,"Jingying Hou"
2275,"Shiyong Liu"
2276,"John P. McIntire"
2277,"Paul R. Havig"
2278,"Eric E. Geiselman"
2279,"Sue Cobb"
2280,"Amanda Moody"
2281,"John R. Wilson"
2282,"Tae-Ho Lee"
2283,"Jae-Chul Jung"
2284,"Ohyung Kwon"
2285,"Sang-Kook Lee"
2286,"Joong-Kyun Kim"
2287,"Zhi-Guo Wang"
2288,"S. M. Huang"
2289,"Y. Yao"
2290,"C. Jin"
2291,"Z. Sun"
2292,"Z. J. Dong"
2293,"Yuehong Yin"
2294,"Xiong Li"
2295,"Ming Li"
2296,"Bingguo Liu"
2297,"Feng Teng"
2298,"Huajie Song"
2299,"Donghua Chen"
2300,"Wangjun Tang"
2301,"Yuhua Peng"
2302,"M. J. Murdoch"
2303,"Zhilin Zhang"
2304,"J. Ibañez"
2305,"E. Garcia"
2306,"L. Gil"
2307,"M. Mollar"
2308,"B. Marí"
2309,"Xia Lei"
2310,"Rong Jiang"
2311,"Juan Zhao"
2312,"Kuo-Chen Huang"
2313,"Xin-Jia Li"
2314,"Yao-Yu Wang"
2315,"Qi-Zhen Shi"
2316,"Kyoung Moon Lim"
2317,"KyungEon Lee"
2318,"Myoung Kee Baek"
2319,"Bu Yeol Lee"
2320,"In-Hyuk Song"
2321,"Jae-Sung Yu"
2322,"Hye-Jin Lee"
2323,"Kwang Ho Jang"
2324,"Yong-In Park"
2325,"Yong Su Yoo"
2326,"HoChul Kang"
2327,"Chang-Dong Kim"
2328,"Deuk Su Lee"
2329,"In-Byung Kang"
2330,"George A. Geri"
2331,"Rob Gray"
2332,"Richard Grutzmacher"
2333,"Ming-Da Ke"
2334,"Pei-Jung Wu"
2335,"Cheng-Deng Kuo"
2336,"Bao-Jen Pong"
2337,"Yueh-Yi Lai"
2338,"Weiwei Jiang"
2339,"Pen-Cheng Wang"
2340,"Alan G. MacDiarmid"
2341,"Alf Ove Braseth"
2342,"Trond Are Øritsland"
2343,"HyungKi Hong"
2344,"Xiaoyue Ma"
2345,"Nada Matta"
2346,"Jean-Pierre Cahier"
2347,"Chunxiu Qin"
2348,"Yanjie Cheng"
2349,"Zhi Gang Chen"
2350,"Young-Ho Kim"
2351,"Yasuhiro Takaki"
2352,"Ting Zhang"
2353,"Hao Dai"
2354,"Jiuyan Li"
2355,"Jason D. Moss"
2356,"Jon Austin"
2357,"James Salley"
2358,"Julie Coats"
2359,"Krysten Williams"
2360,"Eric R. Muth"
2361,"Seokhwa Jeong"
2362,"Changhun Cho"
2363,"Jaehwan Jeon"
2364,"Joonki Paik"
2365,"Hock Chuan Chan"
2366,"Vassilis Tsagaris"
2367,"Vassilis Anastassopoulos"
2368,"Jacopo Iannacci"
2369,"Kuo-Yung Hung"
2370,"Chih-Chun Pei"
2371,"Chih-Jen Hu"
2372,"Tun-Chun Yang"
2373,"Moon-Cheol Kim"
2374,"Richard A. Tyrrell"
2375,"Benjamin R. Stephens"
2376,"Tzu-Chieh Lin"
2377,"Sheng-Fa Liu"
2378,"Chih-Yu Chao"
2379,"Jin-Jei Wu"
2380,"Li-Yuan Kuo"
2381,"Shih-Hung Fan"
2382,"Shuo-Sian Wei"
2383,"Cheng-Chung Peng"
2384,"Yuhren Shen"
2385,"Hyungoo Kang"
2386,"Su-Lun Hwang"
2387,"Hui-Tzu Kuo"
2388,"Bart Van Giel"
2389,"Youri Meuret"
2390,"Lawrence Bogaert"
2391,"Hüseyin Murat"
2392,"Hugo Thienpont"
2393,"Yongduk Kim"
2394,"Sekwang Park"
2395,"Ju-Ai Ruan"
2396,"Fang-Wu Tung"
2397,"Yi-Shin Deng"
2398,"Chien-Hsiung Chen"
2399,"Shu-Ying Chiang"
2400,"Alexander Toet"
2401,"Yu-Hung Chien"
2402,"K. C. Singh"
2403,"Paula Cembrero-Coca"
2404,"Ishwar Singh"
2405,"Devender Singh"
2406,"Subhash Chand"
2407,"Chih-Chen Tseng"
2408,"Shie-Chang Jeng"
2409,"Naoki Isu"
2410,"Takuya Hasegawa"
2411,"Ichiro Takeuchi"
2412,"Akihiro Morimoto"
2413,"Xiaoqing Tang"
2414,"Lei Zhang"
2415,"Kyoung-Bo Kim"
2416,"Joonyoup Kim"
2417,"C. K. Suman"
2418,"Seunguk Noh"
2419,"Changhee Lee"
2420,"Xinwen Zhang"
2421,"Zhaoxin Wu"
2422,"Bo Jiao"
2423,"Dongdong Wang"
2424,"Dawei Wang"
2425,"Xun Hou"
2426,"Gu-Jin Lin"
2427,"Rui-Jie Xiang"
2428,"I.-An Yao"
2429,"Chiu-Lien Yang"
2430,"Jy-Shan Hsu"
2431,"Kohei Tsugita"
2432,"Tomohiko Edura"
2433,"Masayuki Yahiro"
2434,"Chihaya Adachi"
2435,"Jae Kwang Lim"
2436,"Byung-Tae Choi"
2437,"Heung-Sik Tae"
2438,"Y. Q. Zhan"
2439,"J. Zhou"
2440,"Y. C. Zhou"
2441,"Y. Wu"
2442,"E. G. Obbard"
2443,"X. M. Ding"
2444,"X. Y. Hou"
2445,"Hongmei Zhang"
2446,"Jianjian Xiao"
2447,"Wenjin Zeng"
2448,"Wei Huang"
2449,"Yi-Jung Liu"
2450,"Tsung-Yuan Tsai"
2451,"Kuo-Hui Yu"
2452,"Der-Feng Guo"
2453,"Li-Yang Chen"
2454,"Tsung-Han Tsai"
2455,"Wen-Chau Liu"
2456,"Weibin Chen"
2457,"Peifu Gu"
2458,"Su Hwan Kim"
2459,"Jee-Hyun Kim"
2460,"Shin-Won Kang"
2461,"Jian-Chiun Liou"
2462,"Fan-Gang Tseng"
2463,"Yong Jia"
2464,"Vasilios G. Chouvardas"
2465,"Amalia N. Miliou"
2466,"Miltiadis K. Hatalis"
2467,"Xiaohong Chen"
2468,"Ming Liu"
2469,"Fion C. H. Lee"
2470,"Alan H. S. Chan"
2471,"Simon K. Rushton"
2472,"Robert S. Allison"
2473,"Zygmunt Pizlo"
2474,"Voicu Popescu"
2475,"Steve Price"
2476,"David A. Sanders"
2477,"Giles Tewkesbury"
2478,"Kazuki Nakamura"
2479,"Kenji Kanazawa"
2480,"Norihisa Kobayashi"
2481,"Jorge Gonçalves"
2482,"Simo Hosio"
2483,"Yong Liu"
2484,"Vassilis Kostakos"
2485,"Robert B. Welch"
2486,"Anthony Chad Sampanes"
2487,"Der-Song Lee"
2488,"Kong-King Shieh"
2489,"I-Hsuan Shen"
2490,"Makoto Abe"
2491,"Noriyasu Homma"
2492,"Masahiro Suzuki"
2493,"Kazutake Uehira"
2494,"Matthew E. St. Pierre"
2495,"Salil Banerjee"
2496,"Adam W. Hoover"
2497,"Hyeongseok Kim"
2498,"Jaesung Lee"
2499,"Min-Yuan Ma"
2500,"Jing-Song Huang"
2501,"D. Vázquez-Moliní"
2502,"A. Álvarez Fernández-Balbuena"
2503,"E. Bernabéu"
2504,"J. Alda"
2505,"Yasser Mafinejad"
2506,"Abbas Z. Kouzani"
2507,"M. Nassabi"
2508,"Y. Lim"
2509,"Khalil Mafinezhad"
2510,"Chiuhsiang Joe Lin"
2511,"Yao-Hung Hsieh"
2512,"Hsiao-Ching Chen"
2513,"James C. Chen"
2514,"Zichuan Yi"
2515,"Lingling Shui"
2516,"Mingliang Jin"
2517,"Robert A. Hayes"
2518,"Guofu Zhou"
2519,"Richard R. Goodenough"
2520,"Johnell O. Brooks"
2521,"Christopher Pagano"
2522,"Douglas F. Evans"
2523,"Ping Wang"
2524,"He-Liang Fan"
2525,"Yan-Bo He"
2526,"Hai-Fang Huang"
2527,"Cai-Cai Zhu"
2528,"Xi-Cun Gao"
2529,"Hong Xu"
2530,"Bin Wei"
2531,"Min-Cheol Oh"
2532,"Jun-Hwan Park"
2533,"Hyeong Jin Jeon"
2534,"Jeung Sang Go"
2535,"Jenny C. A. Read"
2536,"Zhixiang Gao"
2537,"Hong Lin"
2538,"Bingshe Xu"
2539,"Wan-Ting Su"
2540,"Dong Hyung Lee"
2541,"Hyung Jin Yang"
2542,"Jaehoon Park"
2543,"Xutao Sun"
2544,"Zhen-Rong Zheng"
2545,"Xu Liu"
2546,"Munetaka Maruyama"
2547,"Hisao Yanagi"
2548,"Jac Billington"
2549,"Michele Furlan"
2550,"John Wann"
2551,"Cheng-Min Tsai"
2552,"Shing-Sheng Guan"
2553,"Wen-Hung Kuo"
2554,"Po-Hung Lin"
2555,"Lu-Ping Chao"
2556,"Jiong-shiun Hsu"
2557,"Wen-Chin Tsai"
2558,"Ming-Chi Chen"
2559,"Jinook Kim"
2560,"Tae-Joon Song"
2561,"Ju Hyuk Kim"
2562,"Seong-Pil Cho"
2563,"Myoung Su Yang"
2564,"In-Byeong Kang"
2565,"Yong Kee Hwang"
2566,"In-Jae Chung"
2567,"Xiaoming Wu"
2568,"Zhiqiang Jiao"
2569,"Yulin Hua"
2570,"Wentao Bi"
2571,"Juanjuan Bai"
2572,"Xue Mu"
2573,"Shougen Yin"
2574,"Jiajin Zheng"
2575,"G. H. Zhang"
2576,"Y. L. Hua"
2577,"M. C. Petty"
2578,"K. W. Wu"
2579,"F. J. Zhu"
2580,"X. Niu"
2581,"J. L. Hui"
2582,"S. Liu"
2583,"X. M. Wu"
2584,"S. G. Yin"
2585,"J. C. Deng"
2586,"Byung-Yun Joo"
2587,"Dong-Ho Shin"
2588,"Hanyu Lin"
2589,"M. I. Suero"
2590,"P. J. Pardo"
2591,"A. L. Pérez"
2592,"Graham K. Edgar"
2593,"Kuei-Chu Hsu"
2594,"Hsin-Ta Lee"
2595,"Haruhiko Nagai"
2596,"Simon G. Hodder"
2597,"Joey C. Y. So"
2598,"Pankaj Kumar"
2599,"Aparna Misra"
2600,"Ramil Bhardwaj"
2601,"M. N. Kamalasanan"
2602,"S. C. Jain"
2603,"Suresh Chand"
2604,"R. P. Tandon"
2605,"Chih-Long Lin"
2606,"Mao-Jiun J. Wang"
2607,"Yen-Yu Kang"
2608,"Chin-Chiuan Lin"
2609,"Fuxiang Wei"
2610,"Xiaobo Zhang"
2611,"Wenqing Zhu"
2612,"Xueyin Jiang"
2613,"Ronald R. Mourant"
2614,"Najla Ahmad"
2615,"Beverly K. Jaeger"
2616,"Yingzi Lin"
2617,"Loïc Caroux"
2618,"Ludovic Le Bigot"
2619,"Nicolas Vibert"
2620,"Cyriel Diels"
2621,"Guan-Ming Li"
2622,"Xing-Heng Xia"
2623,"Miao Xu"
2624,"Lei Wang"
2625,"Jun-Biao Peng"
2626,"Yuhei Shimada"
2627,"Junichi Ishino"
2628,"Shinya Shirasaki"
2629,"Takuyuki Irie"
2630,"Akihiko Kikuchi"
2631,"Tae Kwang Park"
2632,"Xia Chen"
2633,"Tao He"
2634,"Hongwei Jiang"
2635,"Biming Wei"
2636,"Guofei Chen"
2637,"Xingzhong Fang"
2638,"Cheol-Hee Moon"
2639,"Han-Chiang Wu"
2640,"Ying-Lien Lee"
2641,"Chih-Hsiang Hsu"
2642,"Zhen Qiu"
2643,"Wibool Piyawattanametha"
2644,"Kamran Babar"
2645,"Rehan Hafiz"
2646,"Khawar Khurshid"
2647,"Awais M. Kamboh"
2648,"Ali Hassan"
2649,"Farhan Riaz"
2650,"Byeungwoo Jeon"
2651,"Ken-Chung Ho"
2652,"Dieter Cuypers"
2653,"Harold H. Greene"
2654,"James M. Brown"
2655,"Bryce A. Paradis"
2656,"Hein A. M. Daanen"
2657,"Frank B. ter Haar"
2658,"Chen Liu"
2659,"Guangxi Zhu"
2660,"Deming Liu"
2661,"Wei Zhang"
2662,"Wen Wen"
2663,"Hui Lin"
2664,"Chien-Chih Kao"
2665,"Yan-Kuin Su"
2666,"Chuing-Liang Lin"
2667,"Jian-Jhong Chen"
2668,"Fareadon Zardawi"
2669,"Julian M. Yates"
2670,"Hyundae Hah"
2671,"Manhee Han"
2672,"Seung S. Lee"
2673,"Jung-Ki Park"
2674,"Peter J. Werkhoven"
2675,"Jan B. F. van Erp"
2676,"Tom G. Philippi"
2677,"Bing-Jian Wang"
2678,"Yao-Sheng Lee"
2679,"P. J. Feenstra"
2680,"Ronald N. H. W. van Gent"
2681,"Dewei Zhao"
2682,"Shufang Song"
2683,"Chao Xu"
2684,"Xiaowei Sun"
2685,"Olivier Borg"
2686,"Remy Casanova"
2687,"Camille Coton"
2688,"Charlie Barla"
2689,"Reinoud J. Bootsma"
2690,"Willem Bles"
2691,"Eric L. Groen"
2692,"R. M. Taylor"
2693,"K. H. Church"
2694,"M. I. Sluch"
2695,"Su-Hua Yang"
2696,"Chyi-Chung Wu"
2697,"Chien-Fa Lee"
2698,"Mine-Huang Liu"
2699,"Xi Tu"
2700,"Xiangkai Fu"
2701,"Qinglong Jiang"
2702,"Chang-Yu Huang"
2703,"Ruo-He Yao"
2704,"Yibo Qiu"
2705,"Li Zhan"
2706,"Xiao Hu"
2707,"Shouyu Luo"
2708,"Yuxing Xia"
2709,"S. M. Feng"
2710,"T. Chen"
2711,"WenGuo Zou"
2712,"Zhong Sen Yang"
2713,"Meng Kai Lü"
2714,"Feng Gu"
2715,"Shu Fen Wang"
2716,"Shaoling Qin"
2717,"Shu Ge"
2718,"Hanchun Yin"
2719,"Tsuneto Iwasaki"
2720,"Toshiaki Kubota"
2721,"Akihiko Tawara"
2722,"Yue Shi"
2723,"Akihiro Sugiura"
2724,"Masaru Miyao"
2725,"Tetsuya Yamamoto"
2726,"Hiroki Takada"
2727,"Anni Sassi"
2728,"Perttu Pöyhönen"
2729,"Sini Jakonen"
2730,"Sini Suomi"
2731,"Tolga K. Çapin"
2732,"C. Alejandro Párraga"
2733,"Jordi Roca-Vila"
2734,"Cheng-hua Tsai"
2735,"Jui-che Tsai"
2736,"Thai Son Nguyen"
2737,"Chin-Chen Chang"
2738,"Yanbing Hou"
2739,"Lijian Meng"
2740,"Xurng Xu"
2741,"Jianyong Ouyang"
2742,"Ricardo Vergaz"
2743,"David Barrios"
2744,"José M. Sánchez Peña"
2745,"Cristina Pozo-Gonzalo"
2746,"Maitane Salsamendi"
2747,"José A. Pomposo"
2748,"Fengwen Kang"
2749,"Haoyi Wu"
2750,"Guifang Ju"
2751,"Nana Li"
2752,"Kyung Joon Kwon"
2753,"Min Beom Kim"
2754,"Cheon Heo"
2755,"Seong Gyun Kim"
2756,"Jong Sang Baek"
2757,"Young Hwan Kim"
2758,"Reiji Hattori"
2759,"Lúcia Gomes"
2760,"Ana Marques"
2761,"Aida Branco"
2762,"Jorge Araújo"
2763,"Mário Simões"
2764,"Susana Cardoso"
2765,"Fernando Silva"
2766,"Inês Henriques"
2767,"César A. T. Laia"
2768,"Cláudia Costa"
2769,"Victor Yurlov"
2770,"Anatoly Lapchuk"
2771,"Sang-Kyeong Yun"
2772,"Jonghyeong Song"
2773,"Kiun Lee"
2774,"Injae Yeo"
2775,"Seungdo An"
2776,"Akemi Tamanai"
2777,"Sebastian Beck"
2778,"Annemarie Pucci"
2779,"Ching-Ming Hsu"
2780,"Wen-Tuan Wu"
2781,"Hsin-Hui Lee"
2782,"Marino Menozzi"
2783,"Esther Bergande"
2784,"Jutta Bonan"
2785,"Philipp Sury"
2786,"Helmut Krueger"
2787,"Yu-Ting Lin"
2788,"Richard J. Koubek"
2789,"Chul-Woo Park"
2790,"Jee-Youl Ryu"
2791,"Li Xuan"
2792,"Yuji Nojiri"
2793,"No Kap Park"
2794,"Suk In Yoo"
2795,"Osama Halabi"
2796,"Chi-Chang Liao"
2797,"Chun-Cheng Hsu"
2798,"Yun-Ying Yeh"
2799,"Ya-Hsien Ko"
2800,"Jonathan Ling"
2801,"Paul van Schaik"
2802,"Yune-Yu Cheng"
2803,"Ying-Yin Huang"
2804,"Yanju Liu"
2805,"R. I. Davidson"
2806,"P. M. Taylor"
2807,"J. D. Ngu"
2808,"J. M. C. Zarraga"
2809,"Sangwook Lee"
2810,"Mikyung Park"
2811,"Seongjin Hwang"
2812,"Hyungsun Kim"
2813,"Hyuk-Jae Lee"
2814,"Hiroki Ishizuka"
2815,"Norihisa Miki"
2816,"Yensil Park"
2817,"Kyoung Soon Choi"
2818,"Soo Young Kim"
2819,"Hyunjong Jo"
2820,"Kwangyong Park"
2821,"Jinyan Pan"
2822,"Chaoyang Chen"
2823,"Yunlong Gao"
2824,"Chang-Chun Zhu"
2825,"Wenhai Zou"
2826,"Haisong Xu"
2827,"Martijn L. van Emmerik"
2828,"Sjoerd C. de Vries"
2829,"Sang-Hyun Kim"
2830,"Takashi Shibata"
2831,"Takashi Kawai"
2832,"Daeil Kim"
2833,"Dong-Kyun Shin"
2834,"Jongwoon Park"
2835,"James E. Sheedy"
2836,"Yu-Chi Tai"
2837,"Manoj V. Subbaram"
2838,"Sowjanya Gowrisankaran"
2839,"John R. Hayes"
2840,"Hailang Ju"
2841,"Yaohui Zhu"
2842,"Woon-Seop Choi"
2843,"Hyun-Soo Shin"
2844,"D. C. Donderi"
2845,"Sharon McFadden"
2846,"Eun Joung Cho"
2847,"Kwan Min Lee"
2848,"Sung Min Cho"
2849,"Yang Hyun Choi"
2850,"Geun-Hyung Kim"
2851,"Woo Jun Kim"
2852,"Seung Mo Kim"
2853,"Joon Gon Son"
2854,"Thanh Son Bui"
2855,"Joosung Kim"
2856,"EnJu Jung"
2857,"Hoang Sinh Le"
2858,"Ngoc Trung Nguyen"
2859,"Jin-Young Bae"
2860,"Matthew J. Pitts"
2861,"Lee Skrypchuk"
2862,"Tom Wellings"
2863,"Alex Attridge"
2864,"Mark A. Williams"
2865,"Carmen Llinares"
2866,"Susana Iñarra"
2867,"Kuen-Meau Chen"
2868,"Lin-Lin Chen"
2869,"Siu-Tsen Shen"
2870,"Zoe Falomir"
2871,"Lledó Museros Cabedo"
2872,"Luis González Abril"
2873,"Ismael Sanz"
2874,"Jana Vanderheijden"
2875,"Xue Chen"
2876,"Sai Wang"
2877,"Feng Xu"
2878,"Xiaowen Zhang"
2879,"Xifeng Li"
2880,"Davide Gadia"
2881,"Gianfranco Garipoli"
2882,"Cristian Bonanomi"
2883,"Luigi Albani"
2884,"Alessandro Rizzi"
2885,"Chanho Lee"
